,t_home,t_away,t_win,t_loss,gameUID,date
27625,CHI,ORL,ORL,CHI,52f30bce1b34326811678e78,2012-03-08
27626,PHO,DAL,PHO,DAL,52f30bcf1b34326811678e79,2012-03-08
27627,BOS,POR,BOS,POR,52f30bcf1b34326811678e7a,2012-03-09
27628,CHA,NJN,NJN,CHA,52f30bd01b34326811678e7b,2012-03-09
27629,DEN,NOH,DEN,NOH,52f30bd11b34326811678e7c,2012-03-09
27630,DET,ATL,DET,ATL,52f30bd21b34326811678e7d,2012-03-09
27631,MIL,NYK,MIL,NYK,52f30bd21b34326811678e7e,2012-03-09
27632,MIN,LAL,LAL,MIN,52f30bd31b34326811678e7f,2012-03-09
27633,OKC,CLE,CLE,OKC,52f30bd41b34326811678e80,2012-03-09
27634,PHI,UTA,PHI,UTA,52f30bd51b34326811678e81,2012-03-09
27635,SAC,DAL,SAC,DAL,52f30bd51b34326811678e82,2012-03-09
27636,SAS,LAC,LAC,SAS,52f30bd61b34326811678e83,2012-03-09
27637,CHI,UTA,CHI,UTA,52f30bd71b34326811678e84,2012-03-10
27638,DET,TOR,DET,TOR,52f30bd81b34326811678e85,2012-03-10
27639,GSW,DAL,GSW,DAL,52f30bd81b34326811678e86,2012-03-10
27640,MIA,IND,MIA,IND,52f30bd91b34326811678e87,2012-03-10
27641,MIN,NOH,NOH,MIN,52f30bda1b34326811678e88,2012-03-10
27642,NJN,HOU,HOU,NJN,52f30bdb1b34326811678e89,2012-03-10
27643,OKC,CHA,OKC,CHA,52f30bdd1b34326811678e8a,2012-03-10
27644,PHO,MEM,PHO,MEM,52f30bdd1b34326811678e8b,2012-03-10
27645,WAS,POR,POR,WAS,52f30bde1b34326811678e8c,2012-03-10
27646,CLE,HOU,CLE,HOU,52f30bdf1b34326811678e8d,2012-03-11
27647,DEN,MEM,MEM,DEN,52f30be01b34326811678e8e,2012-03-11
27648,LAC,GSW,GSW,LAC,52f30be11b34326811678e8f,2012-03-11
27649,LAL,BOS,LAL,BOS,52f30be21b34326811678e90,2012-03-11
27650,NYK,PHI,PHI,NYK,52f30be31b34326811678e91,2012-03-11
27651,ORL,IND,ORL,IND,52f30be41b34326811678e92,2012-03-11
27652,SAC,ATL,ATL,SAC,52f30be51b34326811678e93,2012-03-11
27653,TOR,MIL,MIL,TOR,52f30be61b34326811678e94,2012-03-11
27654,CHI,NYK,CHI,NYK,52f30be71b34326811678e95,2012-03-12
27655,LAC,BOS,BOS,LAC,52f30be81b34326811678e96,2012-03-12
27656,NJN,MIL,MIL,NJN,52f30be91b34326811678e97,2012-03-12
27657,NOH,CHA,CHA,NOH,52f30be91b34326811678e98,2012-03-12
27658,PHO,MIN,MIN,PHO,52f30bea1b34326811678e99,2012-03-12
27659,SAS,WAS,SAS,WAS,52f30beb1b34326811678e9a,2012-03-12
27660,UTA,DET,UTA,DET,52f30bec1b34326811678e9b,2012-03-12
27661,CLE,TOR,TOR,CLE,52f30bed1b34326811678e9c,2012-03-13
27662,DAL,WAS,DAL,WAS,52f30bee1b34326811678e9d,2012-03-13
27663,DEN,ATL,DEN,ATL,52f30bef1b34326811678e9e,2012-03-13
27664,IND,POR,IND,POR,52f30bf01b34326811678e9f,2012-03-13
27665,MEM,LAL,LAL,MEM,52f30bf11b34326811678ea0,2012-03-13
27666,OKC,HOU,HOU,OKC,52f30bf21b34326811678ea1,2012-03-13
27667,ORL,MIA,ORL,MIA,52f30bf31b34326811678ea2,2012-03-13
27668,SAC,GSW,GSW,SAC,52f30bf41b34326811678ea3,2012-03-13
27669,CHI,MIA,CHI,MIA,52f30bf41b34326811678ea4,2012-03-14
27670,GSW,BOS,BOS,GSW,52f30bf61b34326811678ea5,2012-03-14
27671,HOU,CHA,HOU,CHA,52f30bf61b34326811678ea6,2012-03-14
27672,IND,PHI,IND,PHI,52f30bf71b34326811678ea7,2012-03-14
27673,LAC,ATL,LAC,ATL,52f30bf81b34326811678ea8,2012-03-14
27674,MIL,CLE,MIL,CLE,52f30bf91b34326811678ea9,2012-03-14
27675,NJN,TOR,NJN,TOR,52f30bfa1b34326811678eaa,2012-03-14
27676,NOH,LAL,LAL,NOH,52f30bfb1b34326811678eab,2012-03-14
27677,NYK,POR,NYK,POR,52f30bfc1b34326811678eac,2012-03-14
27678,PHO,UTA,PHO,UTA,52f30bfc1b34326811678ead,2012-03-14
27679,SAC,DET,DET,SAC,52f30bfd1b34326811678eae,2012-03-14
27680,SAS,ORL,SAS,ORL,52f30bfe1b34326811678eaf,2012-03-14
27681,DAL,CHA,DAL,CHA,52f30bff1b34326811678eb0,2012-03-15
27682,DEN,OKC,OKC,DEN,52f30c001b34326811678eb1,2012-03-15
27683,LAC,PHO,PHO,LAC,52f30c011b34326811678eb2,2012-03-15
27684,NOH,WAS,WAS,NOH,52f30c011b34326811678eb3,2012-03-15
27685,UTA,MIN,UTA,MIN,52f30c021b34326811678eb4,2012-03-15
27686,ATL,WAS,ATL,WAS,52f30c031b34326811678eb5,2012-03-16
27687,CHI,POR,POR,CHI,52f30c041b34326811678eb6,2012-03-16
27688,GSW,MIL,MIL,GSW,52f30c051b34326811678eb7,2012-03-16
27689,LAL,MIN,LAL,MIN,52f30c061b34326811678eb8,2012-03-16
27690,MEM,TOR,TOR,MEM,52f30c071b34326811678eb9,2012-03-16
27691,NYK,IND,NYK,IND,52f30c081b34326811678eba,2012-03-16
27692,OKC,SAS,SAS,OKC,52f30c081b34326811678ebb,2012-03-16
27693,ORL,NJN,ORL,NJN,52f30c091b34326811678ebc,2012-03-16
27694,PHI,MIA,MIA,PHI,52f30c0a1b34326811678ebd,2012-03-16
27695,PHO,DET,PHO,DET,52f30c0b1b34326811678ebe,2012-03-16
27696,SAC,BOS,SAC,BOS,52f30c0c1b34326811678ebf,2012-03-16
27697,CHA,TOR,CHA,TOR,52f30c0d1b34326811678ec0,2012-03-17
27698,CHI,PHI,CHI,PHI,52f30c0e1b34326811678ec1,2012-03-17
27699,DAL,SAS,DAL,SAS,52f30c0f1b34326811678ec2,2012-03-17
27700,DEN,BOS,DEN,BOS,52f30c101b34326811678ec3,2012-03-17
27701,IND,NYK,NYK,IND,52f30c101b34326811678ec4,2012-03-17
27702,LAC,HOU,LAC,HOU,52f30c111b34326811678ec5,2012-03-17
27703,NJN,NOH,NOH,NJN,52f30c121b34326811678ec6,2012-03-17
27704,UTA,GSW,UTA,GSW,52f30c131b34326811678ec7,2012-03-17
27705,CLE,ATL,ATL,CLE,52f30c141b34326811678ec8,2012-03-18
27706,LAC,DET,LAC,DET,52f30c151b34326811678ec9,2012-03-18
27707,LAL,UTA,UTA,LAL,52f30c151b34326811678eca,2012-03-18
27708,MEM,WAS,MEM,WAS,52f30c161b34326811678ecb,2012-03-18
27709,MIA,ORL,MIA,ORL,52f30c171b34326811678ecc,2012-03-18
27710,OKC,POR,OKC,POR,52f30c181b34326811678ecd,2012-03-18
27711,PHO,HOU,PHO,HOU,52f30c191b34326811678ece,2012-03-18
27712,SAC,MIN,SAC,MIN,52f30c1a1b34326811678ecf,2012-03-18
27713,ATL,BOS,BOS,ATL,52f30c1b1b34326811678ed0,2012-03-19
27714,CHA,PHI,PHI,CHA,52f30c1b1b34326811678ed1,2012-03-19
27715,DEN,DAL,DAL,DEN,52f30c1c1b34326811678ed2,2012-03-19
27716,GSW,MIN,MIN,GSW,52f30c1d1b34326811678ed3,2012-03-19
27717,NJN,CLE,CLE,NJN,52f30c1e1b34326811678ed4,2012-03-19
27718,ORL,CHI,CHI,ORL,52f30c1f1b34326811678ed5,2012-03-19
27719,HOU,LAL,HOU,LAL,52f30c1f1b34326811678ed6,2012-03-20
27720,IND,LAC,IND,LAC,52f30c201b34326811678ed7,2012-03-20
27721,MIA,PHO,MIA,PHO,52f30c211b34326811678ed8,2012-03-20
27722,NYK,TOR,NYK,TOR,52f30c221b34326811678ed9,2012-03-20
27723,POR,MIL,MIL,POR,52f30c231b34326811678eda,2012-03-20
27724,SAC,MEM,SAC,MEM,52f30c241b34326811678edb,2012-03-20
27725,UTA,OKC,UTA,OKC,52f30c251b34326811678edc,2012-03-20
27726,ATL,CLE,ATL,CLE,52f30c251b34326811678edd,2012-03-21
27727,DAL,LAL,LAL,DAL,52f30c261b34326811678ede,2012-03-21
27728,DEN,DET,DEN,DET,52f30c271b34326811678edf,2012-03-21
27729,NJN,WAS,WAS,NJN,52f30c281b34326811678ee0,2012-03-21
27730,NOH,GSW,GSW,NOH,52f30c291b34326811678ee1,2012-03-21
27731,OKC,LAC,OKC,LAC,52f30c2a1b34326811678ee2,2012-03-21
27732,ORL,PHO,ORL,PHO,52f30c2a1b34326811678ee3,2012-03-21
27733,PHI,NYK,NYK,PHI,52f30c2b1b34326811678ee4,2012-03-21
27734,SAS,MIN,SAS,MIN,52f30c2c1b34326811678ee5,2012-03-21
27735,TOR,CHI,CHI,TOR,52f30c2d1b34326811678ee6,2012-03-21
27736,HOU,GSW,HOU,GSW,52f30c2e1b34326811678ee7,2012-03-22
27737,MIL,BOS,BOS,MIL,52f30c2f1b34326811678ee8,2012-03-22
27738,NOH,LAC,NOH,LAC,52f30c2f1b34326811678ee9,2012-03-22
27739,POR,MEM,POR,MEM,52f30c301b34326811678eea,2012-03-22
27740,SAC,UTA,UTA,SAC,52f30c311b34326811678eeb,2012-03-22
27741,WAS,IND,IND,WAS,52f30c321b34326811678eec,2012-03-22
27742,ATL,NJN,ATL,NJN,52f30c331b34326811678eed,2012-03-23
27743,CHA,MIL,MIL,CHA,52f30c341b34326811678eee,2012-03-23
27744,DET,MIA,MIA,DET,52f30c341b34326811678eef,2012-03-23
27745,IND,PHO,PHO,IND,52f30c351b34326811678ef0,2012-03-23
27746,LAL,POR,LAL,POR,52f30c361b34326811678ef1,2012-03-23
27747,OKC,MIN,OKC,MIN,52f30c371b34326811678ef2,2012-03-23
27748,ORL,CLE,ORL,CLE,52f30c381b34326811678ef3,2012-03-23
27749,PHI,BOS,PHI,BOS,52f30c391b34326811678ef4,2012-03-23
27750,SAS,DAL,SAS,DAL,52f30c391b34326811678ef5,2012-03-23
27751,TOR,NYK,TOR,NYK,52f30c3a1b34326811678ef6,2012-03-23
27752,UTA,DEN,UTA,DEN,52f30c3b1b34326811678ef7,2012-03-23
27753,CHI,TOR,CHI,TOR,52f30c3c1b34326811678ef8,2012-03-24
27754,GSW,SAC,GSW,SAC,52f30c3d1b34326811678ef9,2012-03-24
27755,HOU,DAL,DAL,HOU,52f30c3d1b34326811678efa,2012-03-24
27756,LAC,MEM,LAC,MEM,52f30c3e1b34326811678efb,2012-03-24
27757,MIL,IND,IND,MIL,52f30c3f1b34326811678efc,2012-03-24
27758,NJN,CHA,NJN,CHA,52f30c401b34326811678efd,2012-03-24
27759,NOH,SAS,SAS,NOH,52f30c411b34326811678efe,2012-03-24
27760,NYK,DET,NYK,DET,52f30c421b34326811678eff,2012-03-24
27761,WAS,ATL,ATL,WAS,52f30c421b34326811678f00,2012-03-24
27762,ATL,UTA,ATL,UTA,52f30c431b34326811678f01,2012-03-25
27763,BOS,WAS,BOS,WAS,52f30c441b34326811678f02,2012-03-25
27764,CLE,PHO,PHO,CLE,52f30c451b34326811678f03,2012-03-25
27765,LAL,MEM,MEM,LAL,52f30c461b34326811678f04,2012-03-25
27766,MIN,DEN,MIN,DEN,52f30c461b34326811678f05,2012-03-25
27767,OKC,MIA,OKC,MIA,52f30c471b34326811678f06,2012-03-25
27768,POR,GSW,POR,GSW,52f30c481b34326811678f07,2012-03-25
27769,SAS,PHI,SAS,PHI,52f30c491b34326811678f08,2012-03-25
27770,CHA,BOS,BOS,CHA,52f30c4a1b34326811678f09,2012-03-26
27771,CHI,DEN,DEN,CHI,52f30c4a1b34326811678f0a,2012-03-26
27772,HOU,SAC,HOU,SAC,52f30c4b1b34326811678f0b,2012-03-26
27773,IND,MIA,IND,MIA,52f30c4c1b34326811678f0c,2012-03-26
27774,LAC,NOH,LAC,NOH,52f30c4d1b34326811678f0d,2012-03-26
27775,NJN,UTA,UTA,NJN,52f30c4e1b34326811678f0e,2012-03-26
27776,NYK,MIL,NYK,MIL,52f30c4e1b34326811678f0f,2012-03-26
27777,TOR,ORL,ORL,TOR,52f30c4f1b34326811678f10,2012-03-26
27778,WAS,DET,DET,WAS,52f30c501b34326811678f11,2012-03-26
27779,DAL,HOU,DAL,HOU,52f30c511b34326811678f12,2012-03-27
27780,GSW,LAL,LAL,GSW,52f30c521b34326811678f13,2012-03-27
27781,MEM,MIN,MEM,MIN,52f30c531b34326811678f14,2012-03-27
27782,MIL,ATL,MIL,ATL,52f30c541b34326811678f15,2012-03-27
27783,PHI,CLE,PHI,CLE,52f30c541b34326811678f16,2012-03-27
27784,PHO,SAS,SAS,PHO,52f30c551b34326811678f17,2012-03-27
27785,POR,OKC,OKC,POR,52f30c561b34326811678f18,2012-03-27
27786,ATL,CHI,CHI,ATL,52f30c571b34326811678f19,2012-03-28
27787,BOS,UTA,BOS,UTA,52f30c581b34326811678f1a,2012-03-28
27788,CHA,MIN,MIN,CHA,52f30c591b34326811678f1b,2012-03-28
27789,CLE,DET,DET,CLE,52f30c5a1b34326811678f1c,2012-03-28
27790,GSW,NOH,NOH,GSW,52f30c5a1b34326811678f1d,2012-03-28
27791,LAC,PHO,LAC,PHO,52f30c5b1b34326811678f1e,2012-03-28
27792,NJN,IND,NJN,IND,52f30c5c1b34326811678f1f,2012-03-28
27793,NYK,ORL,NYK,ORL,52f30c5d1b34326811678f20,2012-03-28
27794,SAC,SAS,SAS,SAC,52f30c5e1b34326811678f21,2012-03-28
27795,TOR,DEN,TOR,DEN,52f30c5e1b34326811678f22,2012-03-28
27796,IND,WAS,IND,WAS,52f30c5f1b34326811678f23,2012-03-29
27797,LAL,OKC,OKC,LAL,52f30c601b34326811678f24,2012-03-29
27798,MIA,DAL,MIA,DAL,52f30c611b34326811678f25,2012-03-29
27799,POR,NOH,POR,NOH,52f30c621b34326811678f26,2012-03-29
27800,ATL,NYK,ATL,NYK,52f30c621b34326811678f27,2012-03-30
27801,CHA,DEN,DEN,CHA,52f30c631b34326811678f28,2012-03-30
27802,CHI,DET,CHI,DET,52f30c641b34326811678f29,2012-03-30
27803,CLE,MIL,MIL,CLE,52f30c651b34326811678f2a,2012-03-30
27804,GSW,NJN,NJN,GSW,52f30c661b34326811678f2b,2012-03-30
27805,HOU,MEM,HOU,MEM,52f30c671b34326811678f2c,2012-03-30
27806,LAC,POR,LAC,POR,52f30c681b34326811678f2d,2012-03-30
27807,MIN,BOS,BOS,MIN,52f30c681b34326811678f2e,2012-03-30
27808,ORL,DAL,DAL,ORL,52f30c691b34326811678f2f,2012-03-30
27809,TOR,MIA,MIA,TOR,52f30c6a1b34326811678f30,2012-03-30
27810,UTA,SAC,SAC,UTA,52f30c6b1b34326811678f31,2012-03-30
27811,WAS,PHI,WAS,PHI,52f30c6c1b34326811678f32,2012-03-30
27812,DET,CHA,DET,CHA,52f30c6d1b34326811678f33,2012-03-31
27813,LAC,UTA,LAC,UTA,52f30c6d1b34326811678f34,2012-03-31
27814,LAL,NOH,LAL,NOH,52f30c6e1b34326811678f35,2012-03-31
27815,MIL,MEM,MEM,MIL,52f30c6f1b34326811678f36,2012-03-31
27816,NYK,CLE,NYK,CLE,52f30c701b34326811678f37,2012-03-31
27817,PHI,ATL,PHI,ATL,52f30c711b34326811678f38,2012-03-31
27818,SAC,NJN,NJN,SAC,52f30c721b34326811678f39,2012-03-31
27819,SAS,IND,SAS,IND,52f30c721b34326811678f3a,2012-03-31
27820,BOS,MIA,BOS,MIA,52f30c731b34326811678f3b,2012-04-01
27821,HOU,IND,IND,HOU,52f30c741b34326811678f3c,2012-04-01
27822,LAL,GSW,LAL,GSW,52f30c751b34326811678f3d,2012-04-01
27823,OKC,CHI,OKC,CHI,52f30c761b34326811678f3e,2012-04-01
27824,ORL,DEN,DEN,ORL,52f30c771b34326811678f3f,2012-04-01
27825,PHO,NOH,PHO,NOH,52f30c771b34326811678f40,2012-04-01
27826,POR,MIN,POR,MIN,52f30c791b34326811678f41,2012-04-01
27827,TOR,WAS,TOR,WAS,52f30c791b34326811678f42,2012-04-01
27828,CHI,HOU,HOU,CHI,52f30c7a1b34326811678f43,2012-04-02
27829,DAL,LAC,LAC,DAL,52f30c7b1b34326811678f44,2012-04-02
27830,OKC,MEM,MEM,OKC,52f30c7c1b34326811678f45,2012-04-02
27831,POR,UTA,UTA,POR,52f30c7d1b34326811678f46,2012-04-02
27832,SAC,MIN,SAC,MIN,52f30c7e1b34326811678f47,2012-04-02
27833,WAS,MIL,MIL,WAS,52f30c7e1b34326811678f48,2012-04-02
27834,CLE,SAS,SAS,CLE,52f30c7f1b34326811678f49,2012-04-03
27835,DET,ORL,DET,ORL,52f30c801b34326811678f4a,2012-04-03
27836,IND,NYK,IND,NYK,52f30c811b34326811678f4b,2012-04-03
27837,LAL,NJN,LAL,NJN,52f30c821b34326811678f4c,2012-04-03
27838,MEM,GSW,MEM,GSW,52f30c831b34326811678f4d,2012-04-03
27839,MIA,PHI,MIA,PHI,52f30c831b34326811678f4e,2012-04-03
27840,SAC,PHO,PHO,SAC,52f30c841b34326811678f4f,2012-04-03
27841,TOR,CHA,TOR,CHA,52f30c851b34326811678f50,2012-04-03
27842,ATL,CHA,ATL,CHA,52f30c861b34326811678f51,2012-04-04
27843,BOS,SAS,SAS,BOS,52f30c871b34326811678f52,2012-04-04
27844,DAL,MEM,DAL,MEM,52f30c881b34326811678f53,2012-04-04
27845,LAC,LAL,LAL,LAC,52f30c891b34326811678f54,2012-04-04
27846,MIA,OKC,MIA,OKC,52f30c8a1b34326811678f55,2012-04-04
27847,MIL,CLE,MIL,CLE,52f30c8b1b34326811678f56,2012-04-04
27848,MIN,GSW,GSW,MIN,52f30c8c1b34326811678f57,2012-04-04
27849,NOH,DEN,NOH,DEN,52f30c8c1b34326811678f58,2012-04-04
27850,PHI,TOR,TOR,PHI,52f30c8d1b34326811678f59,2012-04-04
27851,POR,NJN,POR,NJN,52f30c8e1b34326811678f5a,2012-04-04
27852,UTA,PHO,PHO,UTA,52f30c8f1b34326811678f5b,2012-04-04
27853,WAS,IND,IND,WAS,52f30c901b34326811678f5c,2012-04-04
27854,CHI,BOS,CHI,BOS,52f30c911b34326811678f5d,2012-04-05
27855,DET,WAS,DET,WAS,52f30c911b34326811678f5e,2012-04-05
27856,ORL,NYK,NYK,ORL,52f30c921b34326811678f5f,2012-04-05
27857,SAC,LAC,LAC,SAC,52f30c931b34326811678f60,2012-04-05
27858,ATL,DET,ATL,DET,52f30c941b34326811678f61,2012-04-06
27859,DAL,POR,POR,DAL,52f30c951b34326811678f62,2012-04-06
27860,DEN,PHO,DEN,PHO,52f30c961b34326811678f63,2012-04-06
27861,IND,OKC,IND,OKC,52f30c971b34326811678f64,2012-04-06
27862,LAL,HOU,HOU,LAL,52f30c981b34326811678f65,2012-04-06
27863,MIA,MEM,MEM,MIA,52f30c991b34326811678f66,2012-04-06
27864,MIL,CHA,MIL,CHA,52f30c9a1b34326811678f67,2012-04-06
27865,NJN,WAS,NJN,WAS,52f30c9b1b34326811678f68,2012-04-06
27866,SAS,NOH,SAS,NOH,52f30c9c1b34326811678f69,2012-04-06
27867,TOR,CLE,CLE,TOR,52f30c9d1b34326811678f6a,2012-04-06
27868,UTA,GSW,UTA,GSW,52f30c9d1b34326811678f6b,2012-04-06
27869,CHA,ATL,ATL,CHA,52f30c9e1b34326811678f6c,2012-04-07
27870,GSW,DEN,GSW,DEN,52f30c9f1b34326811678f6d,2012-04-07
27871,IND,BOS,BOS,IND,52f30ca01b34326811678f6e,2012-04-07
27872,LAC,SAC,LAC,SAC,52f30ca11b34326811678f6f,2012-04-07
27873,MEM,DAL,MEM,DAL,52f30ca21b34326811678f70,2012-04-07
27874,MIL,POR,MIL,POR,52f30ca31b34326811678f71,2012-04-07
27875,NOH,MIN,NOH,MIN,52f30ca41b34326811678f72,2012-04-07
27876,PHI,ORL,ORL,PHI,52f30ca51b34326811678f73,2012-04-07
27877,PHO,LAL,PHO,LAL,52f30ca61b34326811678f74,2012-04-07
27878,BOS,PHI,BOS,PHI,52f30ca71b34326811678f75,2012-04-08
27879,MIA,DET,MIA,DET,52f30ca81b34326811678f76,2012-04-08
27880,NJN,CLE,NJN,CLE,52f30ca81b34326811678f77,2012-04-08
27881,NYK,CHI,NYK,CHI,52f30ca91b34326811678f78,2012-04-08
27882,OKC,TOR,OKC,TOR,52f30caa1b34326811678f79,2012-04-08
27883,SAC,HOU,HOU,SAC,52f30cab1b34326811678f7a,2012-04-08
27884,SAS,UTA,SAS,UTA,52f30cac1b34326811678f7b,2012-04-08
27885,CHA,WAS,WAS,CHA,52f30cad1b34326811678f7c,2012-04-09
27886,DEN,GSW,DEN,GSW,52f30cae1b34326811678f7d,2012-04-09
27887,IND,TOR,IND,TOR,52f30caf1b34326811678f7e,2012-04-09
27888,MEM,LAC,MEM,LAC,52f30cb01b34326811678f7f,2012-04-09
27889,MIL,OKC,OKC,MIL,52f30cb11b34326811678f80,2012-04-09
27890,MIN,PHO,PHO,MIN,52f30cb21b34326811678f81,2012-04-09
27891,NOH,LAL,LAL,NOH,52f30cb31b34326811678f82,2012-04-09
27892,ORL,DET,ORL,DET,52f30cb41b34326811678f83,2012-04-09
27893,POR,HOU,HOU,POR,52f30cb51b34326811678f84,2012-04-09
27894,UTA,SAS,UTA,SAS,52f30cb61b34326811678f85,2012-04-09
27895,CHI,NYK,CHI,NYK,52f30cb71b34326811678f86,2012-04-10
27896,CLE,CHA,CLE,CHA,52f30cb81b34326811678f87,2012-04-10
27897,DAL,SAC,DAL,SAC,52f30cb91b34326811678f88,2012-04-10
27898,MIA,BOS,BOS,MIA,52f30cba1b34326811678f89,2012-04-10
27899,NJN,PHI,PHI,NJN,52f30cbb1b34326811678f8a,2012-04-10
27900,WAS,ORL,WAS,ORL,52f30cbc1b34326811678f8b,2012-04-10
27901,BOS,ATL,BOS,ATL,52f30cbd1b34326811678f8c,2012-04-11
27902,CLE,IND,IND,CLE,52f30cbe1b34326811678f8d,2012-04-11
27903,DEN,MIN,DEN,MIN,52f30cbe1b34326811678f8e,2012-04-11
27904,HOU,UTA,UTA,HOU,52f30cbf1b34326811678f8f,2012-04-11
27905,MEM,PHO,MEM,PHO,52f30cc01b34326811678f90,2012-04-11
27906,MIL,NYK,NYK,MIL,52f30cc11b34326811678f91,2012-04-11
27907,NOH,SAC,NOH,SAC,52f30cc21b34326811678f92,2012-04-11
27908,OKC,LAC,LAC,OKC,52f30cc31b34326811678f93,2012-04-11
27909,POR,GSW,POR,GSW,52f30cc41b34326811678f94,2012-04-11
27910,SAS,LAL,LAL,SAS,52f30cc51b34326811678f95,2012-04-11
27911,TOR,PHI,PHI,TOR,52f30cc61b34326811678f96,2012-04-11
27912,CHA,DET,DET,CHA,52f30cc71b34326811678f97,2012-04-12
27913,CHI,MIA,CHI,MIA,52f30cc81b34326811678f98,2012-04-12
27914,GSW,DAL,DAL,GSW,52f30cc91b34326811678f99,2012-04-12
27915,MIN,LAC,LAC,MIN,52f30cca1b34326811678f9a,2012-04-12
27916,SAS,MEM,SAS,MEM,52f30ccb1b34326811678f9b,2012-04-12
27917,DET,MIL,MIL,DET,52f30ccc1b34326811678f9c,2012-04-13
27918,HOU,PHO,PHO,HOU,52f30ccd1b34326811678f9d,2012-04-13
27919,IND,CLE,IND,CLE,52f30cce1b34326811678f9e,2012-04-13
27920,LAL,DEN,LAL,DEN,52f30ccf1b34326811678f9f,2012-04-13
27921,MIA,CHA,MIA,CHA,52f30cd01b34326811678fa0,2012-04-13
27922,NOH,UTA,NOH,UTA,52f30cd11b34326811678fa1,2012-04-13
27923,NYK,WAS,NYK,WAS,52f30cd11b34326811678fa2,2012-04-13
27924,OKC,SAC,OKC,SAC,52f30cd21b34326811678fa3,2012-04-13
27925,ORL,ATL,ATL,ORL,52f30cd31b34326811678fa4,2012-04-13
27926,PHI,NJN,NJN,PHI,52f30cd41b34326811678fa5,2012-04-13
27927,POR,DAL,DAL,POR,52f30cd51b34326811678fa6,2012-04-13
27928,TOR,BOS,TOR,BOS,52f30cd61b34326811678fa7,2012-04-13
27929,LAC,GSW,LAC,GSW,52f30cd71b34326811678fa8,2012-04-14
27930,MEM,UTA,MEM,UTA,52f30cd81b34326811678fa9,2012-04-14
27931,MIL,IND,IND,MIL,52f30cd81b34326811678faa,2012-04-14
27932,MIN,OKC,OKC,MIN,52f30cd91b34326811678fab,2012-04-14
27933,NJN,BOS,BOS,NJN,52f30cda1b34326811678fac,2012-04-14
27934,SAS,PHO,SAS,PHO,52f30cdb1b34326811678fad,2012-04-14
27935,WAS,CLE,CLE,WAS,52f30cdc1b34326811678fae,2012-04-14
27936,ATL,TOR,TOR,ATL,52f30cdd1b34326811678faf,2012-04-15
27937,CHA,BOS,BOS,CHA,52f30cde1b34326811678fb0,2012-04-15
27938,CLE,ORL,ORL,CLE,52f30cde1b34326811678fb1,2012-04-15
27939,DEN,HOU,DEN,HOU,52f30cdf1b34326811678fb2,2012-04-15
27940,DET,CHI,CHI,DET,52f30ce01b34326811678fb3,2012-04-15
27941,LAL,DAL,LAL,DAL,52f30ce11b34326811678fb4,2012-04-15
27942,NOH,MEM,NOH,MEM,52f30ce21b34326811678fb5,2012-04-15
27943,NYK,MIA,MIA,NYK,52f30ce31b34326811678fb6,2012-04-15
27944,SAC,POR,SAC,POR,52f30ce41b34326811678fb7,2012-04-15
27945,CHA,NOH,NOH,CHA,52f30ce41b34326811678fb8,2012-04-16
27946,CHI,WAS,WAS,CHI,52f30ce51b34326811678fb9,2012-04-16
27947,GSW,SAS,SAS,GSW,52f30ce61b34326811678fba,2012-04-16
27948,HOU,DEN,DEN,HOU,52f30ce71b34326811678fbb,2012-04-16
27949,IND,MIN,IND,MIN,52f30ce81b34326811678fbc,2012-04-16
27950,LAC,OKC,LAC,OKC,52f30ce81b34326811678fbd,2012-04-16
27951,NJN,MIA,MIA,NJN,52f30ce91b34326811678fbe,2012-04-16
27952,ORL,PHI,ORL,PHI,52f30ceb1b34326811678fbf,2012-04-16
27953,PHO,POR,PHO,POR,52f30cec1b34326811678fc0,2012-04-16
27954,TOR,ATL,ATL,TOR,52f30ced1b34326811678fc1,2012-04-16
27955,UTA,DAL,UTA,DAL,52f30cee1b34326811678fc2,2012-04-16
27956,DET,CLE,DET,CLE,52f30cee1b34326811678fc3,2012-04-17
27957,LAL,SAS,SAS,LAL,52f30cef1b34326811678fc4,2012-04-17
27958,MIN,MEM,MEM,MIN,52f30cf01b34326811678fc5,2012-04-17
27959,NYK,BOS,NYK,BOS,52f30cf11b34326811678fc6,2012-04-17
27960,PHI,IND,IND,PHI,52f30cf21b34326811678fc7,2012-04-17
27961,ATL,DET,ATL,DET,52f30cf31b34326811678fc8,2012-04-18
27962,BOS,ORL,BOS,ORL,52f30cf31b34326811678fc9,2012-04-18
27963,CHA,CHI,CHI,CHA,52f30cf41b34326811678fca,2012-04-18
27964,CLE,PHI,PHI,CLE,52f30cf51b34326811678fcb,2012-04-18
27965,DAL,HOU,DAL,HOU,52f30cf61b34326811678fcc,2012-04-18
27966,DEN,LAC,LAC,DEN,52f30cf71b34326811678fcd,2012-04-18
27967,GSW,LAL,LAL,GSW,52f30cf71b34326811678fce,2012-04-18
27968,MEM,NOH,MEM,NOH,52f30cf81b34326811678fcf,2012-04-18
27969,MIA,TOR,MIA,TOR,52f30cf91b34326811678fd0,2012-04-18
27970,NJN,NYK,NYK,NJN,52f30cfa1b34326811678fd1,2012-04-18
27971,PHO,OKC,OKC,PHO,52f30cfb1b34326811678fd2,2012-04-18
27972,POR,UTA,UTA,POR,52f30cfc1b34326811678fd3,2012-04-18
