Home_team,Away_team,Win_team,loss_team,G_id,Gamedate,S_id,home_score,away_score
SAC,LAC,LAC,SAC,52f30ba21b34326811678e41,2012-03-01,2011-12,100,108
ATL,MIL,ATL,MIL,52f30ba31b34326811678e42,2012-03-02,2011-12,99,94
BOS,NJN,BOS,NJN,52f30ba41b34326811678e43,2012-03-02,2011-12,107,94
CLE,CHI,CHI,CLE,52f30ba51b34326811678e44,2012-03-02,2011-12,91,112
HOU,DEN,DEN,HOU,52f30ba51b34326811678e45,2012-03-02,2011-12,105,117
LAL,SAC,LAL,SAC,52f30ba61b34326811678e46,2012-03-02,2011-12,115,107
NOH,DAL,NOH,DAL,52f30ba71b34326811678e47,2012-03-02,2011-12,97,92
PHI,GSW,PHI,GSW,52f30ba81b34326811678e48,2012-03-02,2011-12,105,83
PHO,LAC,PHO,LAC,52f30ba91b34326811678e49,2012-03-02,2011-12,81,78
SAS,CHA,SAS,CHA,52f30baa1b34326811678e4a,2012-03-02,2011-12,102,72
TOR,MEM,MEM,TOR,52f30bab1b34326811678e4b,2012-03-02,2011-12,99,102
UTA,MIA,UTA,MIA,52f30bab1b34326811678e4c,2012-03-02,2011-12,99,98
ATL,OKC,ATL,OKC,52f30bac1b34326811678e4d,2012-03-03,2011-12,97,90
DAL,UTA,DAL,UTA,52f30bad1b34326811678e4e,2012-03-03,2011-12,102,96
MEM,DET,MEM,DET,52f30bae1b34326811678e4f,2012-03-03,2011-12,100,83
NOH,IND,IND,NOH,52f30bae1b34326811678e50,2012-03-03,2011-12,84,102
ORL,MIL,ORL,MIL,52f30baf1b34326811678e51,2012-03-03,2011-12,114,98
POR,MIN,MIN,POR,52f30bb01b34326811678e52,2012-03-03,2011-12,110,122
WAS,CLE,WAS,CLE,52f30bb11b34326811678e53,2012-03-03,2011-12,101,98
BOS,NYK,BOS,NYK,52f30bb21b34326811678e54,2012-03-04,2011-12,115,111
CHA,NJN,NJN,CHA,52f30bb21b34326811678e55,2012-03-04,2011-12,101,104
HOU,LAC,LAC,HOU,52f30bb31b34326811678e56,2012-03-04,2011-12,103,105
LAL,MIA,LAL,MIA,52f30bb41b34326811678e57,2012-03-04,2011-12,93,83
PHI,CHI,CHI,PHI,52f30bb51b34326811678e58,2012-03-04,2011-12,91,96
PHO,SAC,PHO,SAC,52f30bb51b34326811678e59,2012-03-04,2011-12,96,88
SAS,DEN,DEN,SAS,52f30bb61b34326811678e5a,2012-03-04,2011-12,94,99
TOR,GSW,TOR,GSW,52f30bb71b34326811678e5b,2012-03-04,2011-12,83,75
CHI,IND,CHI,IND,52f30bb81b34326811678e5c,2012-03-05,2011-12,92,72
CLE,UTA,UTA,CLE,52f30bb91b34326811678e5d,2012-03-05,2011-12,100,109
DEN,SAC,DEN,SAC,52f30bb91b34326811678e5e,2012-03-05,2011-12,119,116
MIL,PHI,MIL,PHI,52f30bba1b34326811678e5f,2012-03-05,2011-12,97,93
MIN,LAC,MIN,LAC,52f30bbb1b34326811678e60,2012-03-05,2011-12,95,94
OKC,DAL,OKC,DAL,52f30bbc1b34326811678e61,2012-03-05,2011-12,95,91
POR,NOH,POR,NOH,52f30bbd1b34326811678e62,2012-03-05,2011-12,86,74
TOR,ORL,ORL,TOR,52f30bbd1b34326811678e63,2012-03-05,2011-12,88,92
WAS,GSW,GSW,WAS,52f30bbe1b34326811678e64,2012-03-05,2011-12,100,120
BOS,HOU,BOS,HOU,52f30bbf1b34326811678e65,2012-03-06,2011-12,97,92
CHA,ORL,CHA,ORL,52f30bbf1b34326811678e66,2012-03-06,2011-12,100,84
DAL,NYK,DAL,NYK,52f30bc01b34326811678e67,2012-03-06,2011-12,95,85
DET,LAL,DET,LAL,52f30bc11b34326811678e68,2012-03-06,2011-12,88,85
IND,ATL,ATL,IND,52f30bc21b34326811678e69,2012-03-06,2011-12,96,101
MIA,NJN,MIA,NJN,52f30bc31b34326811678e6a,2012-03-06,2011-12,108,78
CHA,UTA,UTA,CHA,52f30bc41b34326811678e6b,2012-03-07,2011-12,93,99
DEN,CLE,CLE,DEN,52f30bc51b34326811678e6c,2012-03-07,2011-12,99,100
GSW,MEM,MEM,GSW,52f30bc51b34326811678e6d,2012-03-07,2011-12,92,110
MIA,ATL,MIA,ATL,52f30bc61b34326811678e6e,2012-03-07,2011-12,89,86
MIL,CHI,CHI,MIL,52f30bc71b34326811678e6f,2012-03-07,2011-12,104,106
MIN,POR,MIN,POR,52f30bc81b34326811678e70,2012-03-07,2011-12,106,94
NJN,LAC,NJN,LAC,52f30bc81b34326811678e71,2012-03-07,2011-12,101,100
OKC,PHO,OKC,PHO,52f30bc91b34326811678e72,2012-03-07,2011-12,115,104
PHI,BOS,PHI,BOS,52f30bca1b34326811678e73,2012-03-07,2011-12,103,71
SAC,NOH,SAC,NOH,52f30bcb1b34326811678e74,2012-03-07,2011-12,99,98
SAS,NYK,SAS,NYK,52f30bcc1b34326811678e75,2012-03-07,2011-12,118,105
TOR,HOU,TOR,HOU,52f30bcc1b34326811678e76,2012-03-07,2011-12,116,98
WAS,LAL,WAS,LAL,52f30bcd1b34326811678e77,2012-03-07,2011-12,106,101
CHI,ORL,ORL,CHI,52f30bce1b34326811678e78,2012-03-08,2011-12,94,99
PHO,DAL,PHO,DAL,52f30bcf1b34326811678e79,2012-03-08,2011-12,96,94
BOS,POR,BOS,POR,52f30bcf1b34326811678e7a,2012-03-09,2011-12,104,86
CHA,NJN,NJN,CHA,52f30bd01b34326811678e7b,2012-03-09,2011-12,74,83
DEN,NOH,DEN,NOH,52f30bd11b34326811678e7c,2012-03-09,2011-12,110,97
DET,ATL,DET,ATL,52f30bd21b34326811678e7d,2012-03-09,2011-12,86,85
MIL,NYK,MIL,NYK,52f30bd21b34326811678e7e,2012-03-09,2011-12,119,114
MIN,LAL,LAL,MIN,52f30bd31b34326811678e7f,2012-03-09,2011-12,102,105
OKC,CLE,CLE,OKC,52f30bd41b34326811678e80,2012-03-09,2011-12,90,96
PHI,UTA,PHI,UTA,52f30bd51b34326811678e81,2012-03-09,2011-12,104,91
SAC,DAL,SAC,DAL,52f30bd51b34326811678e82,2012-03-09,2011-12,110,97
SAS,LAC,LAC,SAS,52f30bd61b34326811678e83,2012-03-09,2011-12,108,120
CHI,UTA,CHI,UTA,52f30bd71b34326811678e84,2012-03-10,2011-12,111,97
DET,TOR,DET,TOR,52f30bd81b34326811678e85,2012-03-10,2011-12,105,86
GSW,DAL,GSW,DAL,52f30bd81b34326811678e86,2012-03-10,2011-12,111,87
MIA,IND,MIA,IND,52f30bd91b34326811678e87,2012-03-10,2011-12,93,91
MIN,NOH,NOH,MIN,52f30bda1b34326811678e88,2012-03-10,2011-12,89,95
NJN,HOU,HOU,NJN,52f30bdb1b34326811678e89,2012-03-10,2011-12,106,112
OKC,CHA,OKC,CHA,52f30bdd1b34326811678e8a,2012-03-10,2011-12,122,95
PHO,MEM,PHO,MEM,52f30bdd1b34326811678e8b,2012-03-10,2011-12,98,91
WAS,POR,POR,WAS,52f30bde1b34326811678e8c,2012-03-10,2011-12,99,110
CLE,HOU,CLE,HOU,52f30bdf1b34326811678e8d,2012-03-11,2011-12,118,107
DEN,MEM,MEM,DEN,52f30be01b34326811678e8e,2012-03-11,2011-12,91,94
LAC,GSW,GSW,LAC,52f30be11b34326811678e8f,2012-03-11,2011-12,93,97
LAL,BOS,LAL,BOS,52f30be21b34326811678e90,2012-03-11,2011-12,97,94
NYK,PHI,PHI,NYK,52f30be31b34326811678e91,2012-03-11,2011-12,94,106
ORL,IND,ORL,IND,52f30be41b34326811678e92,2012-03-11,2011-12,107,94
SAC,ATL,ATL,SAC,52f30be51b34326811678e93,2012-03-11,2011-12,99,106
TOR,MIL,MIL,TOR,52f30be61b34326811678e94,2012-03-11,2011-12,99,105
CHI,NYK,CHI,NYK,52f30be71b34326811678e95,2012-03-12,2011-12,104,99
LAC,BOS,BOS,LAC,52f30be81b34326811678e96,2012-03-12,2011-12,85,94
NJN,MIL,MIL,NJN,52f30be91b34326811678e97,2012-03-12,2011-12,99,105
NOH,CHA,CHA,NOH,52f30be91b34326811678e98,2012-03-12,2011-12,71,73
PHO,MIN,MIN,PHO,52f30bea1b34326811678e99,2012-03-12,2011-12,124,127
SAS,WAS,SAS,WAS,52f30beb1b34326811678e9a,2012-03-12,2011-12,112,97
UTA,DET,UTA,DET,52f30bec1b34326811678e9b,2012-03-12,2011-12,105,90
CLE,TOR,TOR,CLE,52f30bed1b34326811678e9c,2012-03-13,2011-12,88,96
DAL,WAS,DAL,WAS,52f30bee1b34326811678e9d,2012-03-13,2011-12,107,98
DEN,ATL,DEN,ATL,52f30bef1b34326811678e9e,2012-03-13,2011-12,118,117
IND,POR,IND,POR,52f30bf01b34326811678e9f,2012-03-13,2011-12,92,75
MEM,LAL,LAL,MEM,52f30bf11b34326811678ea0,2012-03-13,2011-12,111,116
OKC,HOU,HOU,OKC,52f30bf21b34326811678ea1,2012-03-13,2011-12,103,104
ORL,MIA,ORL,MIA,52f30bf31b34326811678ea2,2012-03-13,2011-12,104,98
SAC,GSW,GSW,SAC,52f30bf41b34326811678ea3,2012-03-13,2011-12,89,115
CHI,MIA,CHI,MIA,52f30bf41b34326811678ea4,2012-03-14,2011-12,106,102
GSW,BOS,BOS,GSW,52f30bf61b34326811678ea5,2012-03-14,2011-12,103,105
HOU,CHA,HOU,CHA,52f30bf61b34326811678ea6,2012-03-14,2011-12,107,87
IND,PHI,IND,PHI,52f30bf71b34326811678ea7,2012-03-14,2011-12,111,94
LAC,ATL,LAC,ATL,52f30bf81b34326811678ea8,2012-03-14,2011-12,96,82
MIL,CLE,MIL,CLE,52f30bf91b34326811678ea9,2012-03-14,2011-12,115,105
NJN,TOR,NJN,TOR,52f30bfa1b34326811678eaa,2012-03-14,2011-12,98,84
NOH,LAL,LAL,NOH,52f30bfb1b34326811678eab,2012-03-14,2011-12,101,107
NYK,POR,NYK,POR,52f30bfc1b34326811678eac,2012-03-14,2011-12,121,79
PHO,UTA,PHO,UTA,52f30bfc1b34326811678ead,2012-03-14,2011-12,120,111
SAC,DET,DET,SAC,52f30bfd1b34326811678eae,2012-03-14,2011-12,112,124
SAS,ORL,SAS,ORL,52f30bfe1b34326811678eaf,2012-03-14,2011-12,122,111
DAL,CHA,DAL,CHA,52f30bff1b34326811678eb0,2012-03-15,2011-12,101,96
DEN,OKC,OKC,DEN,52f30c001b34326811678eb1,2012-03-15,2011-12,90,103
LAC,PHO,PHO,LAC,52f30c011b34326811678eb2,2012-03-15,2011-12,87,91
NOH,WAS,WAS,NOH,52f30c011b34326811678eb3,2012-03-15,2011-12,89,99
UTA,MIN,UTA,MIN,52f30c021b34326811678eb4,2012-03-15,2011-12,111,105
ATL,WAS,ATL,WAS,52f30c031b34326811678eb5,2012-03-16,2011-12,102,88
CHI,POR,POR,CHI,52f30c041b34326811678eb6,2012-03-16,2011-12,89,100
GSW,MIL,MIL,GSW,52f30c051b34326811678eb7,2012-03-16,2011-12,98,120
LAL,MIN,LAL,MIN,52f30c061b34326811678eb8,2012-03-16,2011-12,97,92
MEM,TOR,TOR,MEM,52f30c071b34326811678eb9,2012-03-16,2011-12,110,114
NYK,IND,NYK,IND,52f30c081b34326811678eba,2012-03-16,2011-12,115,100
OKC,SAS,SAS,OKC,52f30c081b34326811678ebb,2012-03-16,2011-12,105,114
ORL,NJN,ORL,NJN,52f30c091b34326811678ebc,2012-03-16,2011-12,86,70
PHI,MIA,MIA,PHI,52f30c0a1b34326811678ebd,2012-03-16,2011-12,78,84
PHO,DET,PHO,DET,52f30c0b1b34326811678ebe,2012-03-16,2011-12,109,101
SAC,BOS,SAC,BOS,52f30c0c1b34326811678ebf,2012-03-16,2011-12,120,95
CHA,TOR,CHA,TOR,52f30c0d1b34326811678ec0,2012-03-17,2011-12,107,103
CHI,PHI,CHI,PHI,52f30c0e1b34326811678ec1,2012-03-17,2011-12,89,80
DAL,SAS,DAL,SAS,52f30c0f1b34326811678ec2,2012-03-17,2011-12,106,99
DEN,BOS,DEN,BOS,52f30c101b34326811678ec3,2012-03-17,2011-12,98,91
IND,NYK,NYK,IND,52f30c101b34326811678ec4,2012-03-17,2011-12,88,102
LAC,HOU,LAC,HOU,52f30c111b34326811678ec5,2012-03-17,2011-12,95,91
NJN,NOH,NOH,NJN,52f30c121b34326811678ec6,2012-03-17,2011-12,94,102
UTA,GSW,UTA,GSW,52f30c131b34326811678ec7,2012-03-17,2011-12,99,92
CLE,ATL,ATL,CLE,52f30c141b34326811678ec8,2012-03-18,2011-12,87,103
LAC,DET,LAC,DET,52f30c151b34326811678ec9,2012-03-18,2011-12,87,83
LAL,UTA,UTA,LAL,52f30c151b34326811678eca,2012-03-18,2011-12,99,103
MEM,WAS,MEM,WAS,52f30c161b34326811678ecb,2012-03-18,2011-12,97,92
MIA,ORL,MIA,ORL,52f30c171b34326811678ecc,2012-03-18,2011-12,91,81
OKC,POR,OKC,POR,52f30c181b34326811678ecd,2012-03-18,2011-12,111,95
PHO,HOU,PHO,HOU,52f30c191b34326811678ece,2012-03-18,2011-12,99,86
SAC,MIN,SAC,MIN,52f30c1a1b34326811678ecf,2012-03-18,2011-12,115,99
ATL,BOS,BOS,ATL,52f30c1b1b34326811678ed0,2012-03-19,2011-12,76,79
CHA,PHI,PHI,CHA,52f30c1b1b34326811678ed1,2012-03-19,2011-12,80,105
DEN,DAL,DAL,DEN,52f30c1c1b34326811678ed2,2012-03-19,2011-12,95,112
GSW,MIN,MIN,GSW,52f30c1d1b34326811678ed3,2012-03-19,2011-12,93,97
NJN,CLE,CLE,NJN,52f30c1e1b34326811678ed4,2012-03-19,2011-12,100,105
ORL,CHI,CHI,ORL,52f30c1f1b34326811678ed5,2012-03-19,2011-12,59,85
HOU,LAL,HOU,LAL,52f30c1f1b34326811678ed6,2012-03-20,2011-12,107,104
IND,LAC,IND,LAC,52f30c201b34326811678ed7,2012-03-20,2011-12,102,89
MIA,PHO,MIA,PHO,52f30c211b34326811678ed8,2012-03-20,2011-12,99,95
NYK,TOR,NYK,TOR,52f30c221b34326811678ed9,2012-03-20,2011-12,106,87
POR,MIL,MIL,POR,52f30c231b34326811678eda,2012-03-20,2011-12,87,116
SAC,MEM,SAC,MEM,52f30c241b34326811678edb,2012-03-20,2011-12,119,110
UTA,OKC,UTA,OKC,52f30c251b34326811678edc,2012-03-20,2011-12,97,90
ATL,CLE,ATL,CLE,52f30c251b34326811678edd,2012-03-21,2011-12,103,102
DAL,LAL,LAL,DAL,52f30c261b34326811678ede,2012-03-21,2011-12,93,109
DEN,DET,DEN,DET,52f30c271b34326811678edf,2012-03-21,2011-12,116,115
NJN,WAS,WAS,NJN,52f30c281b34326811678ee0,2012-03-21,2011-12,89,108
NOH,GSW,GSW,NOH,52f30c291b34326811678ee1,2012-03-21,2011-12,92,101
OKC,LAC,OKC,LAC,52f30c2a1b34326811678ee2,2012-03-21,2011-12,114,91
ORL,PHO,ORL,PHO,52f30c2a1b34326811678ee3,2012-03-21,2011-12,103,93
PHI,NYK,NYK,PHI,52f30c2b1b34326811678ee4,2012-03-21,2011-12,79,82
SAS,MIN,SAS,MIN,52f30c2c1b34326811678ee5,2012-03-21,2011-12,116,100
TOR,CHI,CHI,TOR,52f30c2d1b34326811678ee6,2012-03-21,2011-12,82,94
HOU,GSW,HOU,GSW,52f30c2e1b34326811678ee7,2012-03-22,2011-12,109,83
MIL,BOS,BOS,MIL,52f30c2f1b34326811678ee8,2012-03-22,2011-12,91,100
NOH,LAC,NOH,LAC,52f30c2f1b34326811678ee9,2012-03-22,2011-12,97,90
POR,MEM,POR,MEM,52f30c301b34326811678eea,2012-03-22,2011-12,97,93
SAC,UTA,UTA,SAC,52f30c311b34326811678eeb,2012-03-22,2011-12,102,103
WAS,IND,IND,WAS,52f30c321b34326811678eec,2012-03-22,2011-12,83,85
ATL,NJN,ATL,NJN,52f30c331b34326811678eed,2012-03-23,2011-12,93,84
CHA,MIL,MIL,CHA,52f30c341b34326811678eee,2012-03-23,2011-12,92,112
DET,MIA,MIA,DET,52f30c341b34326811678eef,2012-03-23,2011-12,73,88
IND,PHO,PHO,IND,52f30c351b34326811678ef0,2012-03-23,2011-12,111,113
LAL,POR,LAL,POR,52f30c361b34326811678ef1,2012-03-23,2011-12,103,96
OKC,MIN,OKC,MIN,52f30c371b34326811678ef2,2012-03-23,2011-12,149,140
ORL,CLE,ORL,CLE,52f30c381b34326811678ef3,2012-03-23,2011-12,93,80
PHI,BOS,PHI,BOS,52f30c391b34326811678ef4,2012-03-23,2011-12,99,86
SAS,DAL,SAS,DAL,52f30c391b34326811678ef5,2012-03-23,2011-12,104,87
TOR,NYK,TOR,NYK,52f30c3a1b34326811678ef6,2012-03-23,2011-12,96,79
UTA,DEN,UTA,DEN,52f30c3b1b34326811678ef7,2012-03-23,2011-12,121,102
CHI,TOR,CHI,TOR,52f30c3c1b34326811678ef8,2012-03-24,2011-12,102,101
GSW,SAC,GSW,SAC,52f30c3d1b34326811678ef9,2012-03-24,2011-12,111,108
HOU,DAL,DAL,HOU,52f30c3d1b34326811678efa,2012-03-24,2011-12,99,101
LAC,MEM,LAC,MEM,52f30c3e1b34326811678efb,2012-03-24,2011-12,101,85
MIL,IND,IND,MIL,52f30c3f1b34326811678efc,2012-03-24,2011-12,104,125
NJN,CHA,NJN,CHA,52f30c401b34326811678efd,2012-03-24,2011-12,102,89
NOH,SAS,SAS,NOH,52f30c411b34326811678efe,2012-03-24,2011-12,86,89
NYK,DET,NYK,DET,52f30c421b34326811678eff,2012-03-24,2011-12,101,79
WAS,ATL,ATL,WAS,52f30c421b34326811678f00,2012-03-24,2011-12,92,95
ATL,UTA,ATL,UTA,52f30c431b34326811678f01,2012-03-25,2011-12,139,133
BOS,WAS,BOS,WAS,52f30c441b34326811678f02,2012-03-25,2011-12,88,76
CLE,PHO,PHO,CLE,52f30c451b34326811678f03,2012-03-25,2011-12,83,108
LAL,MEM,MEM,LAL,52f30c461b34326811678f04,2012-03-25,2011-12,96,102
MIN,DEN,MIN,DEN,52f30c461b34326811678f05,2012-03-25,2011-12,117,100
OKC,MIA,OKC,MIA,52f30c471b34326811678f06,2012-03-25,2011-12,103,87
POR,GSW,POR,GSW,52f30c481b34326811678f07,2012-03-25,2011-12,90,87
SAS,PHI,SAS,PHI,52f30c491b34326811678f08,2012-03-25,2011-12,93,76
CHA,BOS,BOS,CHA,52f30c4a1b34326811678f09,2012-03-26,2011-12,95,102
CHI,DEN,DEN,CHI,52f30c4a1b34326811678f0a,2012-03-26,2011-12,91,108
HOU,SAC,HOU,SAC,52f30c4b1b34326811678f0b,2012-03-26,2011-12,113,106
IND,MIA,IND,MIA,52f30c4c1b34326811678f0c,2012-03-26,2011-12,105,90
LAC,NOH,LAC,NOH,52f30c4d1b34326811678f0d,2012-03-26,2011-12,97,85
NJN,UTA,UTA,NJN,52f30c4e1b34326811678f0e,2012-03-26,2011-12,84,105
NYK,MIL,NYK,MIL,52f30c4e1b34326811678f0f,2012-03-26,2011-12,89,80
TOR,ORL,ORL,TOR,52f30c4f1b34326811678f10,2012-03-26,2011-12,101,117
WAS,DET,DET,WAS,52f30c501b34326811678f11,2012-03-26,2011-12,77,79
DAL,HOU,DAL,HOU,52f30c511b34326811678f12,2012-03-27,2011-12,90,81
GSW,LAL,LAL,GSW,52f30c521b34326811678f13,2012-03-27,2011-12,101,104
MEM,MIN,MEM,MIN,52f30c531b34326811678f14,2012-03-27,2011-12,93,86
MIL,ATL,MIL,ATL,52f30c541b34326811678f15,2012-03-27,2011-12,108,101
PHI,CLE,PHI,CLE,52f30c541b34326811678f16,2012-03-27,2011-12,103,85
PHO,SAS,SAS,PHO,52f30c551b34326811678f17,2012-03-27,2011-12,100,107
POR,OKC,OKC,POR,52f30c561b34326811678f18,2012-03-27,2011-12,95,109
ATL,CHI,CHI,ATL,52f30c571b34326811678f19,2012-03-28,2011-12,77,98
BOS,UTA,BOS,UTA,52f30c581b34326811678f1a,2012-03-28,2011-12,94,82
CHA,MIN,MIN,CHA,52f30c591b34326811678f1b,2012-03-28,2011-12,83,88
CLE,DET,DET,CLE,52f30c5a1b34326811678f1c,2012-03-28,2011-12,75,87
GSW,NOH,NOH,GSW,52f30c5a1b34326811678f1d,2012-03-28,2011-12,87,102
LAC,PHO,LAC,PHO,52f30c5b1b34326811678f1e,2012-03-28,2011-12,103,86
NJN,IND,NJN,IND,52f30c5c1b34326811678f1f,2012-03-28,2011-12,100,84
NYK,ORL,NYK,ORL,52f30c5d1b34326811678f20,2012-03-28,2011-12,108,86
SAC,SAS,SAS,SAC,52f30c5e1b34326811678f21,2012-03-28,2011-12,112,117
TOR,DEN,TOR,DEN,52f30c5e1b34326811678f22,2012-03-28,2011-12,105,96
IND,WAS,IND,WAS,52f30c5f1b34326811678f23,2012-03-29,2011-12,93,89
LAL,OKC,OKC,LAL,52f30c601b34326811678f24,2012-03-29,2011-12,93,102
MIA,DAL,MIA,DAL,52f30c611b34326811678f25,2012-03-29,2011-12,106,85
POR,NOH,POR,NOH,52f30c621b34326811678f26,2012-03-29,2011-12,99,93
ATL,NYK,ATL,NYK,52f30c621b34326811678f27,2012-03-30,2011-12,100,90
CHA,DEN,DEN,CHA,52f30c631b34326811678f28,2012-03-30,2011-12,88,99
CHI,DET,CHI,DET,52f30c641b34326811678f29,2012-03-30,2011-12,83,71
CLE,MIL,MIL,CLE,52f30c651b34326811678f2a,2012-03-30,2011-12,84,121
GSW,NJN,NJN,GSW,52f30c661b34326811678f2b,2012-03-30,2011-12,100,102
HOU,MEM,HOU,MEM,52f30c671b34326811678f2c,2012-03-30,2011-12,98,89
LAC,POR,LAC,POR,52f30c681b34326811678f2d,2012-03-30,2011-12,98,97
MIN,BOS,BOS,MIN,52f30c681b34326811678f2e,2012-03-30,2011-12,79,100
ORL,DAL,DAL,ORL,52f30c691b34326811678f2f,2012-03-30,2011-12,98,100
TOR,MIA,MIA,TOR,52f30c6a1b34326811678f30,2012-03-30,2011-12,101,113
UTA,SAC,SAC,UTA,52f30c6b1b34326811678f31,2012-03-30,2011-12,103,104
WAS,PHI,WAS,PHI,52f30c6c1b34326811678f32,2012-03-30,2011-12,97,76
DET,CHA,DET,CHA,52f30c6d1b34326811678f33,2012-03-31,2011-12,110,107
LAC,UTA,LAC,UTA,52f30c6d1b34326811678f34,2012-03-31,2011-12,105,96
LAL,NOH,LAL,NOH,52f30c6e1b34326811678f35,2012-03-31,2011-12,88,85
MIL,MEM,MEM,MIL,52f30c6f1b34326811678f36,2012-03-31,2011-12,95,99
NYK,CLE,NYK,CLE,52f30c701b34326811678f37,2012-03-31,2011-12,91,75
PHI,ATL,PHI,ATL,52f30c711b34326811678f38,2012-03-31,2011-12,95,90
SAC,NJN,NJN,SAC,52f30c721b34326811678f39,2012-03-31,2011-12,99,111
SAS,IND,SAS,IND,52f30c721b34326811678f3a,2012-03-31,2011-12,112,103
BOS,MIA,BOS,MIA,52f30c731b34326811678f3b,2012-04-01,2011-12,91,72
HOU,IND,IND,HOU,52f30c741b34326811678f3c,2012-04-01,2011-12,102,104
LAL,GSW,LAL,GSW,52f30c751b34326811678f3d,2012-04-01,2011-12,120,112
OKC,CHI,OKC,CHI,52f30c761b34326811678f3e,2012-04-01,2011-12,92,78
ORL,DEN,DEN,ORL,52f30c771b34326811678f3f,2012-04-01,2011-12,101,104
PHO,NOH,PHO,NOH,52f30c771b34326811678f40,2012-04-01,2011-12,92,75
POR,MIN,POR,MIN,52f30c791b34326811678f41,2012-04-01,2011-12,119,106
TOR,WAS,TOR,WAS,52f30c791b34326811678f42,2012-04-01,2011-12,99,92
CHI,HOU,HOU,CHI,52f30c7a1b34326811678f43,2012-04-02,2011-12,93,99
DAL,LAC,LAC,DAL,52f30c7b1b34326811678f44,2012-04-02,2011-12,75,94
OKC,MEM,MEM,OKC,52f30c7c1b34326811678f45,2012-04-02,2011-12,88,94
POR,UTA,UTA,POR,52f30c7d1b34326811678f46,2012-04-02,2011-12,97,102
SAC,MIN,SAC,MIN,52f30c7e1b34326811678f47,2012-04-02,2011-12,116,108
WAS,MIL,MIL,WAS,52f30c7e1b34326811678f48,2012-04-02,2011-12,98,112
CLE,SAS,SAS,CLE,52f30c7f1b34326811678f49,2012-04-03,2011-12,90,125
DET,ORL,DET,ORL,52f30c801b34326811678f4a,2012-04-03,2011-12,102,95
IND,NYK,IND,NYK,52f30c811b34326811678f4b,2012-04-03,2011-12,112,104
LAL,NJN,LAL,NJN,52f30c821b34326811678f4c,2012-04-03,2011-12,91,87
MEM,GSW,MEM,GSW,52f30c831b34326811678f4d,2012-04-03,2011-12,98,94
MIA,PHI,MIA,PHI,52f30c831b34326811678f4e,2012-04-03,2011-12,99,93
SAC,PHO,PHO,SAC,52f30c841b34326811678f4f,2012-04-03,2011-12,100,109
TOR,CHA,TOR,CHA,52f30c851b34326811678f50,2012-04-03,2011-12,92,87
ATL,CHA,ATL,CHA,52f30c861b34326811678f51,2012-04-04,2011-12,120,93
BOS,SAS,SAS,BOS,52f30c871b34326811678f52,2012-04-04,2011-12,86,87
DAL,MEM,DAL,MEM,52f30c881b34326811678f53,2012-04-04,2011-12,95,85
LAC,LAL,LAL,LAC,52f30c891b34326811678f54,2012-04-04,2011-12,108,113
MIA,OKC,MIA,OKC,52f30c8a1b34326811678f55,2012-04-04,2011-12,98,93
MIL,CLE,MIL,CLE,52f30c8b1b34326811678f56,2012-04-04,2011-12,107,98
MIN,GSW,GSW,MIN,52f30c8c1b34326811678f57,2012-04-04,2011-12,94,97
NOH,DEN,NOH,DEN,52f30c8c1b34326811678f58,2012-04-04,2011-12,94,92
PHI,TOR,TOR,PHI,52f30c8d1b34326811678f59,2012-04-04,2011-12,78,99
POR,NJN,POR,NJN,52f30c8e1b34326811678f5a,2012-04-04,2011-12,101,88
UTA,PHO,PHO,UTA,52f30c8f1b34326811678f5b,2012-04-04,2011-12,105,107
WAS,IND,IND,WAS,52f30c901b34326811678f5c,2012-04-04,2011-12,96,109
CHI,BOS,CHI,BOS,52f30c911b34326811678f5d,2012-04-05,2011-12,93,86
DET,WAS,DET,WAS,52f30c911b34326811678f5e,2012-04-05,2011-12,99,94
ORL,NYK,NYK,ORL,52f30c921b34326811678f5f,2012-04-05,2011-12,80,96
SAC,LAC,LAC,SAC,52f30c931b34326811678f60,2012-04-05,2011-12,85,93
ATL,DET,ATL,DET,52f30c941b34326811678f61,2012-04-06,2011-12,101,96
DAL,POR,POR,DAL,52f30c951b34326811678f62,2012-04-06,2011-12,97,99
DEN,PHO,DEN,PHO,52f30c961b34326811678f63,2012-04-06,2011-12,105,99
IND,OKC,IND,OKC,52f30c971b34326811678f64,2012-04-06,2011-12,103,98
LAL,HOU,HOU,LAL,52f30c981b34326811678f65,2012-04-06,2011-12,107,112
MIA,MEM,MEM,MIA,52f30c991b34326811678f66,2012-04-06,2011-12,82,97
MIL,CHA,MIL,CHA,52f30c9a1b34326811678f67,2012-04-06,2011-12,95,90
NJN,WAS,NJN,WAS,52f30c9b1b34326811678f68,2012-04-06,2011-12,110,98
SAS,NOH,SAS,NOH,52f30c9c1b34326811678f69,2012-04-06,2011-12,128,103
TOR,CLE,CLE,TOR,52f30c9d1b34326811678f6a,2012-04-06,2011-12,80,84
UTA,GSW,UTA,GSW,52f30c9d1b34326811678f6b,2012-04-06,2011-12,104,98
CHA,ATL,ATL,CHA,52f30c9e1b34326811678f6c,2012-04-07,2011-12,96,116
GSW,DEN,GSW,DEN,52f30c9f1b34326811678f6d,2012-04-07,2011-12,112,97
IND,BOS,BOS,IND,52f30ca01b34326811678f6e,2012-04-07,2011-12,72,86
LAC,SAC,LAC,SAC,52f30ca11b34326811678f6f,2012-04-07,2011-12,109,94
