t_home	t_away	t_win	t_loss	gameUID	date	season	home_score	away_score
DEN	SAC	DEN	SAC	52f30a331b34326811678c86	1/4/2012	2011-12	110	83
DET	CHI	CHI	DET	52f30a331b34326811678c87	1/4/2012	2011-12	83	99
LAC	HOU	LAC	HOU	52f30a341b34326811678c88	1/4/2012	2011-12	117	89
MIA	IND	MIA	IND	52f30a351b34326811678c89	1/4/2012	2011-12	118	83
MIN	MEM	MEM	MIN	52f30a351b34326811678c8a	1/4/2012	2011-12	86	90
NOH	PHI	PHI	NOH	52f30a361b34326811678c8b	1/4/2012	2011-12	93	101
NYK	CHA	CHA	NYK	52f30a371b34326811678c8c	1/4/2012	2011-12	110	118
ORL	WAS	ORL	WAS	52f30a381b34326811678c8d	1/4/2012	2011-12	103	85
SAS	GSW	SAS	GSW	52f30a381b34326811678c8e	1/4/2012	2011-12	101	95
TOR	CLE	TOR	CLE	52f30a391b34326811678c8f	1/4/2012	2011-12	92	77
ATL	MIA	MIA	ATL	52f30a3a1b34326811678c90	1/5/2012	2011-12	109	116
POR	LAL	POR	LAL	52f30a3a1b34326811678c91	1/5/2012	2011-12	107	96
SAC	MIL	SAC	MIL	52f30a3b1b34326811678c92	1/5/2012	2011-12	103	100
SAS	DAL	SAS	DAL	52f30a3c1b34326811678c93	1/5/2012	2011-12	93	71
BOS	IND	IND	BOS	52f30a3d1b34326811678c94	1/6/2012	2011-12	74	87
CHA	ATL	ATL	CHA	52f30a3d1b34326811678c95	1/6/2012	2011-12	96	102
LAL	GSW	LAL	GSW	52f30a3e1b34326811678c96	1/6/2012	2011-12	97	90
MIN	CLE	CLE	MIN	52f30a3f1b34326811678c97	1/6/2012	2011-12	87	98
NOH	DEN	DEN	NOH	52f30a3f1b34326811678c98	1/6/2012	2011-12	88	96
OKC	HOU	OKC	HOU	52f30a401b34326811678c99	1/6/2012	2011-12	109	94
ORL	CHI	CHI	ORL	52f30a411b34326811678c9a	1/6/2012	2011-12	83	97
PHI	DET	PHI	DET	52f30a421b34326811678c9b	1/6/2012	2011-12	96	73
PHO	POR	PHO	POR	52f30a421b34326811678c9c	1/6/2012	2011-12	102	77
TOR	NJN	NJN	TOR	52f30a431b34326811678c9d	1/6/2012	2011-12	85	97
UTA	MEM	UTA	MEM	52f30a441b34326811678c9e	1/6/2012	2011-12	94	85
WAS	NYK	NYK	WAS	52f30a441b34326811678c9f	1/6/2012	2011-12	96	99
ATL	CHI	ATL	CHI	52f30a451b34326811678ca0	1/7/2012	2011-12	109	94
DAL	NOH	DAL	NOH	52f30a461b34326811678ca1	1/7/2012	2011-12	96	81
DET	NYK	NYK	DET	52f30a471b34326811678ca2	1/7/2012	2011-12	80	103
GSW	UTA	UTA	GSW	52f30a471b34326811678ca3	1/7/2012	2011-12	87	88
HOU	OKC	OKC	HOU	52f30a481b34326811678ca4	1/7/2012	2011-12	95	98
IND	CHA	IND	CHA	52f30a491b34326811678ca5	1/7/2012	2011-12	99	77
LAC	MIL	LAC	MIL	52f30a491b34326811678ca6	1/7/2012	2011-12	92	86
NJN	MIA	MIA	NJN	52f30a4a1b34326811678ca7	1/7/2012	2011-12	90	101
PHI	TOR	PHI	TOR	52f30a4b1b34326811678ca8	1/7/2012	2011-12	97	62
SAS	DEN	SAS	DEN	52f30a4c1b34326811678ca9	1/7/2012	2011-12	121	117
LAL	MEM	LAL	MEM	52f30a4c1b34326811678caa	1/8/2012	2011-12	90	82
OKC	SAS	OKC	SAS	52f30a4d1b34326811678cab	1/8/2012	2011-12	108	96
PHO	MIL	PHO	MIL	52f30a4e1b34326811678cac	1/8/2012	2011-12	109	93
POR	CLE	POR	CLE	52f30a4f1b34326811678cad	1/8/2012	2011-12	98	78
SAC	ORL	ORL	SAC	52f30a4f1b34326811678cae	1/8/2012	2011-12	97	104
WAS	MIN	MIN	WAS	52f30a501b34326811678caf	1/8/2012	2011-12	72	93
CHI	DET	CHI	DET	52f30a511b34326811678cb0	1/9/2012	2011-12	92	68
DEN	NOH	NOH	DEN	52f30a511b34326811678cb1	1/9/2012	2011-12	81	94
NJN	ATL	ATL	NJN	52f30a521b34326811678cb2	1/9/2012	2011-12	101	106
NYK	CHA	NYK	CHA	52f30a531b34326811678cb3	1/9/2012	2011-12	91	87
PHI	IND	PHI	IND	52f30a541b34326811678cb4	1/9/2012	2011-12	96	86
TOR	MIN	TOR	MIN	52f30a541b34326811678cb5	1/9/2012	2011-12	97	87
CHA	HOU	HOU	CHA	52f30a551b34326811678cb6	1/10/2012	2011-12	70	82
DET	DAL	DAL	DET	52f30a561b34326811678cb7	1/10/2012	2011-12	86	100
GSW	MIA	GSW	MIA	52f30a561b34326811678cb8	1/10/2012	2011-12	111	106
LAL	PHO	LAL	PHO	52f30a571b34326811678cb9	1/10/2012	2011-12	99	83
MEM	OKC	OKC	MEM	52f30a581b34326811678cba	1/10/2012	2011-12	95	100
MIL	SAS	MIL	SAS	52f30a591b34326811678cbb	1/10/2012	2011-12	106	103
MIN	CHI	CHI	MIN	52f30a591b34326811678cbc	1/10/2012	2011-12	100	111
PHI	SAC	PHI	SAC	52f30a5a1b34326811678cbd	1/10/2012	2011-12	112	85
POR	LAC	POR	LAC	52f30a5b1b34326811678cbe	1/10/2012	2011-12	105	97
UTA	CLE	UTA	CLE	52f30a5b1b34326811678cbf	1/10/2012	2011-12	113	105
WAS	TOR	WAS	TOR	52f30a5c1b34326811678cc0	1/10/2012	2011-12	93	78
BOS	DAL	DAL	BOS	52f30a5d1b34326811678cc1	1/11/2012	2011-12	85	90
CHI	WAS	CHI	WAS	52f30a5d1b34326811678cc2	1/11/2012	2011-12	78	64
DEN	NJN	DEN	NJN	52f30a5e1b34326811678cc3	1/11/2012	2011-12	123	115
IND	ATL	IND	ATL	52f30a5f1b34326811678cc4	1/11/2012	2011-12	96	84
LAC	MIA	LAC	MIA	52f30a601b34326811678cc5	1/11/2012	2011-12	95	89
NOH	OKC	OKC	NOH	52f30a611b34326811678cc6	1/11/2012	2011-12	85	95
NYK	PHI	NYK	PHI	52f30a611b34326811678cc7	1/11/2012	2011-12	85	79
POR	ORL	ORL	POR	52f30a621b34326811678cc8	1/11/2012	2011-12	104	107
SAS	HOU	SAS	HOU	52f30a631b34326811678cc9	1/11/2012	2011-12	101	95
TOR	SAC	SAC	TOR	52f30a631b34326811678cca	1/11/2012	2011-12	91	98
UTA	LAL	LAL	UTA	52f30a641b34326811678ccb	1/11/2012	2011-12	87	90
ATL	CHA	ATL	CHA	52f30a651b34326811678ccc	1/12/2012	2011-12	111	81
GSW	ORL	ORL	GSW	52f30a661b34326811678ccd	1/12/2012	2011-12	109	117
MEM	NYK	MEM	NYK	52f30a661b34326811678cce	1/12/2012	2011-12	94	83
MIL	DET	MIL	DET	52f30a671b34326811678ccf	1/12/2012	2011-12	102	93
PHO	CLE	CLE	PHO	52f30a681b34326811678cd0	1/12/2012	2011-12	90	101
BOS	CHI	CHI	BOS	52f30a691b34326811678cd1	1/13/2012	2011-12	79	88
CHA	DET	DET	CHA	52f30a691b34326811678cd2	1/13/2012	2011-12	81	98
DAL	MIL	DAL	MIL	52f30a6a1b34326811678cd3	1/13/2012	2011-12	102	76
DEN	MIA	DEN	MIA	52f30a6b1b34326811678cd4	1/13/2012	2011-12	117	104
HOU	SAC	HOU	SAC	52f30a6c1b34326811678cd5	1/13/2012	2011-12	103	89
LAL	CLE	LAL	CLE	52f30a6d1b34326811678cd6	1/13/2012	2011-12	97	92
NOH	MIN	MIN	NOH	52f30a6e1b34326811678cd7	1/13/2012	2011-12	80	87
PHI	WAS	PHI	WAS	52f30a6e1b34326811678cd8	1/13/2012	2011-12	120	89
PHO	NJN	NJN	PHO	52f30a6f1b34326811678cd9	1/13/2012	2011-12	103	110
SAS	POR	SAS	POR	52f30a701b34326811678cda	1/13/2012	2011-12	99	83
TOR	IND	IND	TOR	52f30a711b34326811678cdb	1/13/2012	2011-12	90	95
ATL	MIN	ATL	MIN	52f30a721b34326811678cdc	1/14/2012	2011-12	93	91
CHA	GSW	CHA	GSW	52f30a731b34326811678cdd	1/14/2012	2011-12	112	100
CHI	TOR	CHI	TOR	52f30a731b34326811678cde	1/14/2012	2011-12	77	64
DAL	SAC	DAL	SAC	52f30a741b34326811678cdf	1/14/2012	2011-12	99	60
HOU	POR	HOU	POR	52f30a751b34326811678ce0	1/14/2012	2011-12	107	105
IND	BOS	IND	BOS	52f30a761b34326811678ce1	1/14/2012	2011-12	97	83
LAC	LAL	LAC	LAL	52f30a771b34326811678ce2	1/14/2012	2011-12	102	94
MEM	NOH	MEM	NOH	52f30a781b34326811678ce3	1/14/2012	2011-12	108	99
OKC	NYK	OKC	NYK	52f30a791b34326811678ce4	1/14/2012	2011-12	104	92
UTA	NJN	UTA	NJN	52f30a791b34326811678ce5	1/14/2012	2011-12	107	94
WAS	PHI	PHI	WAS	52f30a7a1b34326811678ce6	1/14/2012	2011-12	90	103
DEN	UTA	UTA	DEN	52f30a7b1b34326811678ce7	1/15/2012	2011-12	96	106
DET	GSW	GSW	DET	52f30a7c1b34326811678ce8	1/15/2012	2011-12	91	99
SAS	PHO	SAS	PHO	52f30a7d1b34326811678ce9	1/15/2012	2011-12	102	91
ATL	TOR	ATL	TOR	52f30a7e1b34326811678cea	1/16/2012	2011-12	93	84
BOS	OKC	OKC	BOS	52f30a7e1b34326811678ceb	1/16/2012	2011-12	88	97
CHA	CLE	CLE	CHA	52f30a7f1b34326811678cec	1/16/2012	2011-12	94	102
LAC	NJN	LAC	NJN	52f30a801b34326811678ced	1/16/2012	2011-12	101	91
LAL	DAL	LAL	DAL	52f30a811b34326811678cee	1/16/2012	2011-12	73	70
MEM	CHI	MEM	CHI	52f30a821b34326811678cef	1/16/2012	2011-12	102	86
MIN	SAC	MIN	SAC	52f30a831b34326811678cf0	1/16/2012	2011-12	99	86
NOH	POR	POR	NOH	52f30a841b34326811678cf1	1/16/2012	2011-12	77	84
NYK	ORL	ORL	NYK	52f30a841b34326811678cf2	1/16/2012	2011-12	93	102
PHI	MIL	PHI	MIL	52f30a851b34326811678cf3	1/16/2012	2011-12	94	82
WAS	HOU	HOU	WAS	52f30a861b34326811678cf4	1/16/2012	2011-12	106	114
CHI	PHO	CHI	PHO	52f30a871b34326811678cf5	1/17/2012	2011-12	118	97
CLE	GSW	GSW	CLE	52f30a881b34326811678cf6	1/17/2012	2011-12	95	105
HOU	DET	HOU	DET	52f30a881b34326811678cf7	1/17/2012	2011-12	97	80
MIA	SAS	MIA	SAS	52f30a891b34326811678cf8	1/17/2012	2011-12	120	98
MIL	DEN	DEN	MIL	52f30a8a1b34326811678cf9	1/17/2012	2011-12	95	105
ORL	CHA	ORL	CHA	52f30a8b1b34326811678cfa	1/17/2012	2011-12	96	89
UTA	LAC	UTA	LAC	52f30a8c1b34326811678cfb	1/17/2012	2011-12	108	79
ATL	POR	ATL	POR	52f30a8c1b34326811678cfc	1/18/2012	2011-12	92	89
BOS	TOR	BOS	TOR	52f30a8d1b34326811678cfd	1/18/2012	2011-12	96	73
LAC	DAL	LAC	DAL	52f30a8e1b34326811678cfe	1/18/2012	2011-12	91	89
MIN	DET	MIN	DET	52f30a8f1b34326811678cff	1/18/2012	2011-12	93	85
NJN	GSW	NJN	GSW	52f30a901b34326811678d00	1/18/2012	2011-12	107	100
NOH	MEM	MEM	NOH	52f30a901b34326811678d01	1/18/2012	2011-12	87	93
NYK	PHO	PHO	NYK	52f30a911b34326811678d02	1/18/2012	2011-12	88	91
ORL	SAS	SAS	ORL	52f30a921b34326811678d03	1/18/2012	2011-12	83	85
PHI	DEN	DEN	PHI	52f30a931b34326811678d04	1/18/2012	2011-12	104	108
SAC	IND	SAC	IND	52f30a931b34326811678d05	1/18/2012	2011-12	92	88
WAS	OKC	WAS	OKC	52f30a941b34326811678d06	1/18/2012	2011-12	105	102
HOU	NOH	HOU	NOH	52f30a951b34326811678d07	1/19/2012	2011-12	90	88
MIA	LAL	MIA	LAL	52f30a961b34326811678d08	1/19/2012	2011-12	98	87
UTA	DAL	DAL	UTA	52f30a961b34326811678d09	1/19/2012	2011-12	91	94
BOS	PHO	PHO	BOS	52f30a971b34326811678d0a	1/20/2012	2011-12	71	79
CLE	CHI	CHI	CLE	52f30a981b34326811678d0b	1/20/2012	2011-12	75	114
DET	MEM	MEM	DET	52f30a991b34326811678d0c	1/20/2012	2011-12	81	98
GSW	IND	IND	GSW	52f30a9a1b34326811678d0d	1/20/2012	2011-12	91	94
LAC	MIN	MIN	LAC	52f30a9a1b34326811678d0e	1/20/2012	2011-12	98	101
NYK	MIL	MIL	NYK	52f30a9b1b34326811678d0f	1/20/2012	2011-12	86	100
ORL	LAL	ORL	LAL	52f30a9c1b34326811678d10	1/20/2012	2011-12	92	80
PHI	ATL	PHI	ATL	52f30a9d1b34326811678d11	1/20/2012	2011-12	90	76
SAS	SAC	SAC	SAS	52f30a9e1b34326811678d12	1/20/2012	2011-12	86	88
TOR	POR	POR	TOR	52f30a9f1b34326811678d13	1/20/2012	2011-12	84	94
WAS	DEN	DEN	WAS	52f30a9f1b34326811678d14	1/20/2012	2011-12	104	108
ATL	CLE	ATL	CLE	52f30aa01b34326811678d15	1/21/2012	2011-12	121	94
CHI	CHA	CHI	CHA	52f30aa11b34326811678d16	1/21/2012	2011-12	95	89
DET	POR	DET	POR	52f30aa21b34326811678d17	1/21/2012	2011-12	94	91
HOU	SAS	HOU	SAS	52f30aa21b34326811678d18	1/21/2012	2011-12	105	102
MEM	SAC	MEM	SAC	52f30aa31b34326811678d19	1/21/2012	2011-12	128	95
MIA	PHI	MIA	PHI	52f30aa41b34326811678d1a	1/21/2012	2011-12	113	92
NJN	OKC	OKC	NJN	52f30aa51b34326811678d1b	1/21/2012	2011-12	74	84
NOH	DAL	DAL	NOH	52f30aa61b34326811678d1c	1/21/2012	2011-12	81	83
NYK	DEN	DEN	NYK	52f30aa61b34326811678d1d	1/21/2012	2011-12	114	119
UTA	MIN	UTA	MIN	52f30aa71b34326811678d1e	1/21/2012	2011-12	108	98
LAC	TOR	LAC	TOR	52f30aa81b34326811678d1f	1/22/2012	2011-12	103	91
LAL	IND	IND	LAL	52f30aa91b34326811678d20	1/22/2012	2011-12	96	98
MIA	MIL	MIL	MIA	52f30aaa1b34326811678d21	1/22/2012	2011-12	82	91
NJN	CHA	NJN	CHA	52f30aab1b34326811678d22	1/22/2012	2011-12	97	87
WAS	BOS	BOS	WAS	52f30aac1b34326811678d23	1/22/2012	2011-12	94	100
BOS	ORL	BOS	ORL	52f30aac1b34326811678d24	1/23/2012	2011-12	87	56
CHI	NJN	CHI	NJN	52f30aad1b34326811678d25	1/23/2012	2011-12	110	95
DAL	PHO	DAL	PHO	52f30aae1b34326811678d26	1/23/2012	2011-12	93	87
GSW	MEM	MEM	GSW	52f30aaf1b34326811678d27	1/23/2012	2011-12	90	91
MIL	ATL	ATL	MIL	52f30ab01b34326811678d28	1/23/2012	2011-12	92	97
MIN	HOU	HOU	MIN	52f30ab01b34326811678d29	1/23/2012	2011-12	92	107
NOH	SAS	SAS	NOH	52f30ab11b34326811678d2a	1/23/2012	2011-12	102	104
OKC	DET	OKC	DET	52f30ab21b34326811678d2b	1/23/2012	2011-12	99	79
PHI	WAS	PHI	WAS	52f30ab31b34326811678d2c	1/23/2012	2011-12	103	83
POR	SAC	POR	SAC	52f30ab51b34326811678d2d	1/23/2012	2011-12	101	89
CHA	NYK	NYK	CHA	52f30ab61b34326811678d2e	1/24/2012	2011-12	78	111
IND	ORL	ORL	IND	52f30ab61b34326811678d2f	1/24/2012	2011-12	83	102
MIA	CLE	MIA	CLE	52f30ab71b34326811678d30	1/24/2012	2011-12	92	85
PHO	TOR	TOR	PHO	52f30ab81b34326811678d31	1/24/2012	2011-12	96	99
POR	MEM	POR	MEM	52f30ab91b34326811678d32	1/24/2012	2011-12	97	84
CHI	IND	IND	CHI	52f30aba1b34326811678d33	1/25/2012	2011-12	90	95
CLE	NYK	CLE	NYK	52f30abb1b34326811678d34	1/25/2012	2011-12	91	81
DAL	MIN	MIN	DAL	52f30abb1b34326811678d35	1/25/2012	2011-12	90	105
DET	MIA	MIA	DET	52f30abc1b34326811678d36	1/25/2012	2011-12	98	101
GSW	POR	GSW	POR	52f30abd1b34326811678d37	1/25/2012	2011-12	101	93
HOU	MIL	MIL	HOU	52f30abe1b34326811678d38	1/25/2012	2011-12	99	105
LAL	LAC	LAL	LAC	52f30abf1b34326811678d39	1/25/2012	2011-12	96	91
OKC	NOH	OKC	NOH	52f30abf1b34326811678d3a	1/25/2012	2011-12	101	91
PHI	NJN	NJN	PHI	52f30ac01b34326811678d3b	1/25/2012	2011-12	90	97
SAC	DEN	DEN	SAC	52f30ac11b34326811678d3c	1/25/2012	2011-12	93	122
SAS	ATL	SAS	ATL	52f30ac21b34326811678d3d	1/25/2012	2011-12	105	83
UTA	TOR	TOR	UTA	52f30ac31b34326811678d3e	1/25/2012	2011-12	106	111
WAS	CHA	WAS	CHA	52f30ac41b34326811678d3f	1/25/2012	2011-12	92	75
LAC	MEM	LAC	MEM	52f30ac41b34326811678d40	1/26/2012	2011-12	98	91
ORL	BOS	BOS	ORL	52f30ac51b34326811678d41	1/26/2012	2011-12	83	91
BOS	IND	BOS	IND	52f30ac61b34326811678d42	1/27/2012	2011-12	94	87
CHI	MIL	CHI	MIL	52f30ac71b34326811678d43	1/27/2012	2011-12	107	100
CLE	NJN	NJN	CLE	52f30ac81b34326811678d44	1/27/2012	2011-12	96	99
DAL	UTA	DAL	UTA	52f30ac81b34326811678d45	1/27/2012	2011-12	116	101
DEN	TOR	DEN	TOR	52f30ac91b34326811678d46	1/27/2012	2011-12	96	81
DET	ATL	ATL	DET	52f30aca1b34326811678d47	1/27/2012	2011-12	101	107
GSW	OKC	OKC	GSW	52f30acb1b34326811678d48	1/27/2012	2011-12	109	120
HOU	WAS	HOU	WAS	52f30acc1b34326811678d49	1/27/2012	2011-12	103	76
MIA	NYK	MIA	NYK	52f30acd1b34326811678d4a	1/27/2012	2011-12	99	89
MIN	SAS	MIN	SAS	52f30acd1b34326811678d4b	1/27/2012	2011-12	87	79
NOH	ORL	NOH	ORL	52f30ace1b34326811678d4c	1/27/2012	2011-12	93	67
PHI	CHA	PHI	CHA	52f30acf1b34326811678d4d	1/27/2012	2011-12	89	72
POR	PHO	POR	PHO	52f30ad01b34326811678d4e	1/27/2012	2011-12	109	71
CHA	WAS	WAS	CHA	52f30ad11b34326811678d4f	1/28/2012	2011-12	99	102
HOU	NYK	HOU	NYK	52f30ad11b34326811678d50	1/28/2012	2011-12	97	84
MIL	LAL	MIL	LAL	52f30ad21b34326811678d51	1/28/2012	2011-12	100	89
PHI	DET	PHI	DET	52f30ad31b34326811678d52	1/28/2012	2011-12	95	74
PHO	MEM	PHO	MEM	52f30ad41b34326811678d53	1/28/2012	2011-12	86	84
UTA	SAC	UTA	SAC	52f30ad51b34326811678d54	1/28/2012	2011-12	96	93
BOS	CLE	CLE	BOS	52f30ad61b34326811678d55	1/29/2012	2011-12	87	88
DAL	SAS	DAL	SAS	52f30ad71b34326811678d56	1/29/2012	2011-12	101	100
DEN	LAC	LAC	DEN	52f30ad91b34326811678d57	1/29/2012	2011-12	105	109
MIA	CHI	MIA	CHI	52f30ada1b34326811678d58	1/29/2012	2011-12	97	93
MIN	LAL	LAL	MIN	52f30adb1b34326811678d59	1/29/2012	2011-12	101	106
NJN	TOR	TOR	NJN	52f30adc1b34326811678d5a	1/29/2012	2011-12	73	94
NOH	ATL	ATL	NOH	52f30add1b34326811678d5b	1/29/2012	2011-12	72	94
ORL	IND	IND	ORL	52f30ade1b34326811678d5c	1/29/2012	2011-12	85	106
HOU	MIN	MIN	HOU	52f30adf1b34326811678d5d	1/30/2012	2011-12	108	120
LAC	OKC	LAC	OKC	52f30ae01b34326811678d5e	1/30/2012	2011-12	112	100
MEM	SAS	SAS	MEM	52f30ae11b34326811678d5f	1/30/2012	2011-12	73	83
MIA	NOH	MIA	NOH	52f30ae21b34326811678d60	1/30/2012	2011-12	109	95
MIL	DET	MIL	DET	52f30ae31b34326811678d61	1/30/2012	2011-12	103	82
PHI	ORL	PHI	ORL	52f30ae41b34326811678d62	1/30/2012	2011-12	74	69
PHO	DAL	DAL	PHO	52f30ae51b34326811678d63	1/30/2012	2011-12	99	122
UTA	POR	UTA	POR	52f30ae51b34326811678d64	1/30/2012	2011-12	93	89
WAS	CHI	CHI	WAS	52f30ae71b34326811678d65	1/30/2012	2011-12	88	98
CLE	BOS	BOS	CLE	52f30ae81b34326811678d66	1/31/2012	2011-12	90	93
GSW	SAC	GSW	SAC	52f30ae91b34326811678d67	1/31/2012	2011-12	93	90
IND	NJN	IND	NJN	52f30aea1b34326811678d68	1/31/2012	2011-12	106	99
LAL	CHA	LAL	CHA	52f30aeb1b34326811678d69	1/31/2012	2011-12	106	73
MEM	DEN	MEM	DEN	52f30aed1b34326811678d6a	1/31/2012	2011-12	100	97
NYK	DET	NYK	DET	52f30aed1b34326811678d6b	1/31/2012	2011-12	113	86
TOR	ATL	ATL	TOR	52f30aef1b34326811678d6c	1/31/2012	2011-12	77	100
BOS	TOR	BOS	TOR	52f30af01b34326811678d6d	2/1/2012	2011-12	100	64
DAL	OKC	OKC	DAL	52f30af11b34326811678d6e	2/1/2012	2011-12	86	95
MIL	MIA	MIL	MIA	52f30af21b34326811678d6f	2/1/2012	2011-12	105	97
MIN	IND	IND	MIN	52f30af31b34326811678d70	2/1/2012	2011-12	99	109
NJN	DET	NJN	DET	52f30af31b34326811678d71	2/1/2012	2011-12	99	96
NOH	PHO	PHO	NOH	52f30af41b34326811678d72	2/1/2012	2011-12	103	120
ORL	WAS	ORL	WAS	52f30af51b34326811678d73	2/1/2012	2011-12	109	103
PHI	CHI	PHI	CHI	52f30af61b34326811678d74	2/1/2012	2011-12	98	82
POR	CHA	POR	CHA	52f30af71b34326811678d75	2/1/2012	2011-12	112	68
SAS	HOU	SAS	HOU	52f30af81b34326811678d76	2/1/2012	2011-12	99	91
UTA	LAC	LAC	UTA	52f30af81b34326811678d77	2/1/2012	2011-12	105	107
ATL	MEM	MEM	ATL	52f30af91b34326811678d78	2/2/2012	2011-12	77	96
GSW	UTA	GSW	UTA	52f30afa1b34326811678d79	2/2/2012	2011-12	119	101
LAC	DEN	DEN	LAC	52f30afb1b34326811678d7a	2/2/2012	2011-12	91	112
NYK	CHI	CHI	NYK	52f30afc1b34326811678d7b	2/2/2012	2011-12	102	105
SAC	POR	SAC	POR	52f30afc1b34326811678d7c	2/2/2012	2011-12	95	92
SAS	NOH	SAS	NOH	52f30afd1b34326811678d7d	2/2/2012	2011-12	93	81
BOS	NYK	BOS	NYK	52f30afe1b34326811678d7e	2/3/2012	2011-12	91	89
DAL	IND	IND	DAL	52f30aff1b34326811678d7f	2/3/2012	2011-12	87	98
DEN	LAL	LAL	DEN	52f30b001b34326811678d80	2/3/2012	2011-12	89	93
DET	MIL	DET	MIL	52f30b001b34326811678d81	2/3/2012	2011-12	88	80
HOU	PHO	HOU	PHO	52f30b011b34326811678d82	2/3/2012	2011-12	99	81
NJN	MIN	MIN	NJN	52f30b021b34326811678d83	2/3/2012	2011-12	105	108
OKC	MEM	OKC	MEM	52f30b031b34326811678d84	2/3/2012	2011-12	101	94
ORL	CLE	ORL	CLE	52f30b041b34326811678d85	2/3/2012	2011-12	102	94
PHI	MIA	MIA	PHI	52f30b041b34326811678d86	2/3/2012	2011-12	79	99
TOR	WAS	TOR	WAS	52f30b051b34326811678d87	2/3/2012	2011-12	106	89
ATL	PHI	PHI	ATL	52f30b061b34326811678d88	2/4/2012	2011-12	87	98
CLE	DAL	CLE	DAL	52f30b071b34326811678d89	2/4/2012	2011-12	91	88
DET	NOH	DET	NOH	52f30b081b34326811678d8a	2/4/2012	2011-12	89	87
IND	ORL	ORL	IND	52f30b081b34326811678d8b	2/4/2012	2011-12	81	85
MIL	CHI	CHI	MIL	52f30b091b34326811678d8c	2/4/2012	2011-12	90	113
MIN	HOU	MIN	HOU	52f30b0a1b34326811678d8d	2/4/2012	2011-12	100	91
NYK	NJN	NYK	NJN	52f30b0b1b34326811678d8e	2/4/2012	2011-12	99	92
PHO	CHA	PHO	CHA	52f30b0c1b34326811678d8f	2/4/2012	2011-12	95	89
POR	DEN	POR	DEN	52f30b0d1b34326811678d90	2/4/2012	2011-12	117	97
SAC	GSW	SAC	GSW	52f30b0d1b34326811678d91	2/4/2012	2011-12	114	106
SAS	OKC	SAS	OKC	52f30b0e1b34326811678d92	2/4/2012	2011-12	107	96
UTA	LAL	UTA	LAL	52f30b0f1b34326811678d93	2/4/2012	2011-12	96	87
WAS	LAC	LAC	WAS	52f30b101b34326811678d94	2/4/2012	2011-12	81	107
BOS	MEM	BOS	MEM	52f30b111b34326811678d95	2/5/2012	2011-12	98	80
MIA	TOR	MIA	TOR	52f30b121b34326811678d96	2/5/2012	2011-12	95	89
ATL	PHO	PHO	ATL	52f30b121b34326811678d97	2/6/2012	2011-12	90	99
DEN	HOU	HOU	DEN	52f30b131b34326811678d98	2/6/2012	2011-12	90	99
MEM	SAS	SAS	MEM	52f30b141b34326811678d99	2/6/2012	2011-12	84	89
NJN	CHI	CHI	NJN	52f30b151b34326811678d9a	2/6/2012	2011-12	87	108
NOH	SAC	SAC	NOH	52f30b161b34326811678d9b	2/6/2012	2011-12	92	100
NYK	UTA	NYK	UTA	52f30b161b34326811678d9c	2/6/2012	2011-12	99	88
ORL	LAC	LAC	ORL	52f30b171b34326811678d9d	2/6/2012	2011-12	102	107
PHI	LAL	PHI	LAL	52f30b181b34326811678d9e	2/6/2012	2011-12	95	90
POR	OKC	OKC	POR	52f30b1a1b34326811678d9f	2/6/2012	2011-12	107	111
WAS	TOR	WAS	TOR	52f30b1b1b34326811678da0	2/6/2012	2011-12	111	108
BOS	CHA	BOS	CHA	52f30b1c1b34326811678da1	2/7/2012	2011-12	94	84
GSW	OKC	OKC	GSW	52f30b1d1b34326811678da2	2/7/2012	2011-12	116	119
IND	UTA	IND	UTA	52f30b1e1b34326811678da3	2/7/2012	2011-12	104	99
MIA	CLE	MIA	CLE	52f30b1f1b34326811678da4	2/7/2012	2011-12	107	91
MIL	PHO	PHO	MIL	52f30b201b34326811678da5	2/7/2012	2011-12	105	107
MIN	SAC	MIN	SAC	52f30b211b34326811678da6	2/7/2012	2011-12	86	84
ATL	IND	ATL	IND	52f30b221b34326811678da7	2/8/2012	2011-12	97	87
CLE	LAC	CLE	LAC	52f30b231b34326811678da8	2/8/2012	2011-12	99	92
DEN	DAL	DAL	DEN	52f30b241b34326811678da9	2/8/2012	2011-12	95	105
MEM	MIN	MEM	MIN	52f30b241b34326811678daa	2/8/2012	2011-12	85	80
NJN	DET	DET	NJN	52f30b251b34326811678dab	2/8/2012	2011-12	92	99
NOH	CHI	CHI	NOH	52f30b261b34326811678dac	2/8/2012	2011-12	67	90
ORL	MIA	ORL	MIA	52f30b271b34326811678dad	2/8/2012	2011-12	102	89
PHI	SAS	SAS	PHI	52f30b281b34326811678dae	2/8/2012	2011-12	90	100
POR	HOU	HOU	POR	52f30b291b34326811678daf	2/8/2012	2011-12	96	103
TOR	MIL	MIL	TOR	52f30b291b34326811678db0	2/8/2012	2011-12	99	105
WAS	NYK	NYK	WAS	52f30b2a1b34326811678db1	2/8/2012	2011-12	93	107
BOS	LAL	LAL	BOS	52f30b2b1b34326811678db2	2/9/2012	2011-12	87	88
DEN	GSW	GSW	DEN	52f30b2c1b34326811678db3	2/9/2012	2011-12	101	109
PHO	HOU	HOU	PHO	52f30b2d1b34326811678db4	2/9/2012	2011-12	89	96
SAC	OKC	SAC	OKC	52f30b2e1b34326811678db5	2/9/2012	2011-12	106	101
